"spatialunit_uid","spatialunit_current_id","spatialunit_ontology","name","name_de","name_fr","name_it","country","canton","district","municipal","residence_area","neighborhood","region","zone","spatialunit_hist_id","canton_hist_id","district_hist_id","valid_from","valid_until"
"5934_A.ADM3",5934,Municipality,Valeyres-sous-Ursins,Valeyres-sous-Ursins,Valeyres-sous-Ursins,Valeyres-sous-Ursins,false,false,false,true,false,false,false,false,14871,22,10276,2006-09-01,2999-12-31
"1727_A.ADM2",1727,District,Wahlkreis Toggenburg,Wahlkreis Toggenburg,Wahlkreis Toggenburg,Wahlkreis Toggenburg,false,false,true,false,false,false,false,false,10264,17,10264,2003-01-01,2999-12-31
"242_A.ADM2",242,District,Verwaltungskreis Biel/Bienne,Verwaltungskreis Biel/Bienne,Verwaltungskreis Biel/Bienne,Verwaltungskreis Biel/Bienne,false,false,true,false,false,false,false,false,10284,2,10284,2010-01-01,2999-12-31
"5887_A.ADM3",5887,Municipality,Montreux-Planches,Montreux-Planches,Montreux-Planches,Montreux-Planches,false,false,false,true,false,false,false,false,11253,22,10037,1960-01-01,1961-12-31
"5425_A.ADM3",5425,Municipality,Bière,Bière,Bière,Bière,false,false,false,true,false,false,false,false,14757,22,10279,2006-09-01,2999-12-31
"5461_A.ADM3",5461,Municipality,Oleyres,Oleyres,Oleyres,Oleyres,false,false,false,true,false,false,false,false,14664,22,10274,2006-09-01,2011-06-30
"4746_A.ADM3",4746,Municipality,Münchwilen (TG),Münchwilen (TG),Münchwilen (TG),Münchwilen (TG),false,false,false,true,false,false,false,false,15407,20,10296,2011-01-01,2999-12-31
"336_A.ADM3",336,Municipality,Reisiswil,Reisiswil,Reisiswil,Reisiswil,false,false,false,true,false,false,false,false,15020,2,10286,2010-01-01,2999-12-31
"4207_A.ADM3",4207,Municipality,Schafisheim,Schafisheim,Schafisheim,Schafisheim,false,false,false,true,false,false,false,false,13056,19,10020,1960-01-01,2999-12-31
"5169_A.ADM3",5169,Municipality,Carabietta,Carabietta,Carabietta,Carabietta,false,false,false,true,false,false,false,false,11416,21,10003,1960-01-01,2012-03-31
"1612_A.ADM3",1612,Municipality,Leuggelbach,Leuggelbach,Leuggelbach,Leuggelbach,false,false,false,true,false,false,false,false,12766,8,10109,1960-01-01,2006-06-30
"6391_A.ADM3",6391,Municipality,Kommunanz Reckingen-Gluringen/Grafschaft,Kommunanz Reckingen-Gluringen/Grafschaft,Kommunanz Reckingen-Gluringen/Grafschaft,Kommunanz Reckingen-Gluringen/Grafschaft,false,false,false,true,false,false,false,false,14505,23,10032,2004-10-01,2016-12-31
"6512_A.ADM3",6512,Municipality,Val-de-Travers,Val-de-Travers,Val-de-Travers,Val-de-Travers,false,false,false,true,false,false,false,false,16118,24,10320,2018-01-01,2999-12-31
"4226_A.ADM3",4226,Municipality,Besenbüren,Besenbüren,Besenbüren,Besenbüren,false,false,false,true,false,false,false,false,11888,19,10019,1960-01-01,2999-12-31
"1713_A.ADM2",1713,District,Bezirk Wil,Bezirk Wil,Bezirk Wil,Bezirk Wil,false,false,true,false,false,false,false,false,10204,17,10204,1960-01-01,2002-12-31
"588_A.ADM3",588,Municipality,Niederried bei Interlaken,Niederried bei Interlaken,Niederried bei Interlaken,Niederried bei Interlaken,false,false,false,true,false,false,false,false,15160,2,10292,2010-01-01,2999-12-31
"1000_A.ADM2",1000,District,Région sans district Fribourg / Freiburg,Région sans district Fribourg / Freiburg,Région sans district Fribourg / Freiburg,Région sans district Fribourg / Freiburg,false,false,true,false,false,false,false,false,10129,10,10129,1960-01-01,2999-12-31
"4892_A.ADM3",4892,Municipality,Berg (TG),Berg (TG),Berg (TG),Berg (TG),false,false,false,true,false,false,false,false,13753,20,10008,1993-01-01,1994-12-31
"9173_A.ADM3",9173,Municipality,Hallwilersee (LU),Hallwilersee (LU),Hallwilersee (LU),Hallwilersee (LU),false,false,false,true,false,false,false,false,10253,3,10134,1960-01-01,2999-12-31
"5164_A.ADM3",5164,Municipality,Cagiallo,Cagiallo,Cagiallo,Cagiallo,false,false,false,true,false,false,false,false,11496,21,10003,1960-01-01,2001-10-17
"2231_A.ADM3",2231,Municipality,Vuisternens-en-Ogoz,Vuisternens-en-Ogoz,Vuisternens-en-Ogoz,Vuisternens-en-Ogoz,false,false,false,true,false,false,false,false,10406,10,10104,1960-01-01,2015-12-31
"1608_A.ADM3",1608,Municipality,Filzbach,Filzbach,Filzbach,Filzbach,false,false,false,true,false,false,false,false,12011,8,10109,1960-01-01,2010-12-31
"2310_A.ADM3",2310,Municipality,Zumholz,Zumholz,Zumholz,Zumholz,false,false,false,true,false,false,false,false,10325,10,10102,1960-01-01,2016-12-31
"9711_A.ADM3",9711,Municipality,Lago Maggiore,Lago Maggiore,Lago Maggiore,Lago Maggiore,false,false,false,true,false,false,false,false,10291,21,10112,1960-01-01,2999-12-31
"1103_A.ADM2",1103,District,Bezirk Bucheggberg,Bezirk Bucheggberg,Bezirk Bucheggberg,Bezirk Bucheggberg,false,false,true,false,false,false,false,false,10100,11,10100,1960-01-01,2999-12-31
"713_A.ADM3",713,Municipality,Tavannes,Tavannes,Tavannes,Tavannes,false,false,false,true,false,false,false,false,15230,2,10283,2010-01-01,2999-12-31
"3238_A.ADM3",3238,Municipality,Widnau,Widnau,Widnau,Widnau,false,false,false,true,false,false,false,false,14398,17,10271,2003-01-01,2999-12-31
"3672_A.ADM3",3672,Municipality,Safiental,Safiental,Safiental,Safiental,false,false,false,true,false,false,false,false,16057,18,10316,2017-01-01,2999-12-31
"755_A.ADM3",755,Municipality,Worben,Worben,Worben,Worben,false,false,false,true,false,false,false,false,15259,2,10285,2010-01-01,2999-12-31
"819_A.ADM3",819,Municipality,Fahy,Fahy,Fahy,Fahy,false,false,false,true,false,false,false,false,11061,2,10147,1960-01-01,1978-12-31
"5421_A.ADM3",5421,Municipality,Apples,Apples,Apples,Apples,false,false,false,true,false,false,false,false,14780,22,10279,2006-09-01,2021-06-30
"6482_A.ADM3",6482,Municipality,Montmollin,Montmollin,Montmollin,Montmollin,false,false,false,true,false,false,false,false,12325,24,10185,1960-01-01,2012-12-31
"1404_A.ADM2",1404,District,Bezirk Schleitheim,Bezirk Schleitheim,Bezirk Schleitheim,Bezirk Schleitheim,false,false,true,false,false,false,false,false,10088,14,10088,1960-01-01,2999-12-31
"2206_A.ADM2",2206,District,District de Grandson,District de Grandson,District de Grandson,District de Grandson,false,false,true,false,false,false,false,false,10049,22,10049,1960-01-01,2006-08-31
"715_A.ADM3",715,Municipality,Rebévelier,Rebévelier,Rebévelier,Rebévelier,false,false,false,true,false,false,false,false,15231,2,10283,2010-01-01,2999-12-31
"5100_A.ADM3",5100,Municipality,Comologno,Comologno,Comologno,Comologno,false,false,false,true,false,false,false,false,11640,21,10004,1960-01-01,1994-12-31
"5176_A.ADM3",5176,Municipality,Comano,Comano,Comano,Comano,false,false,false,true,false,false,false,false,11616,21,10003,1960-01-01,2999-12-31
"661_A.ADM3",661,Municipality,Clavaleyres,Clavaleyres,Clavaleyres,Clavaleyres,false,false,false,true,false,false,false,false,15195,2,10288,2010-01-01,2021-12-31
"4531_A.ADM3",4531,Municipality,Basadingen,Basadingen,Basadingen,Basadingen,false,false,false,true,false,false,false,false,11701,20,10027,1960-01-01,1998-12-31
"3203_A.ADM3",3203,Municipality,St. Gallen,St. Gallen,St. Gallen,St. Gallen,false,false,false,true,false,false,false,false,14380,17,10266,2003-01-01,2999-12-31
"6205_A.ADM3",6205,Municipality,Bettmeralp,Bettmeralp,Bettmeralp,Bettmeralp,false,false,false,true,false,false,false,false,15649,23,10125,2014-01-01,2999-12-31
"5137_A.ADM3",5137,Municipality,Isorno,Isorno,Isorno,Isorno,false,false,false,true,false,false,false,false,14356,21,10004,2001-04-13,2016-04-09
"764_A.ADM3",764,Municipality,Niederstocken,Niederstocken,Niederstocken,Niederstocken,false,false,false,true,false,false,false,false,15263,2,10289,2010-01-01,2013-12-31
"4696_A.ADM3",4696,Municipality,Tägerwilen,Tägerwilen,Tägerwilen,Tägerwilen,false,false,false,true,false,false,false,false,15394,20,10295,2011-01-01,2999-12-31
"3219_A.ADM3",3219,Municipality,Untereggen,Untereggen,Untereggen,Untereggen,false,false,false,true,false,false,false,false,14390,17,10265,2003-01-01,2999-12-31
"3038_A.ADM3",3038,Municipality,Wolfhalden,Wolfhalden,Wolfhalden,Wolfhalden,false,false,false,true,false,false,false,false,10358,15,10057,1960-01-01,2999-12-31
"5646_A.ADM3",5646,Municipality,Saint-Prex,Saint-Prex,Saint-Prex,Saint-Prex,false,false,false,true,false,false,false,false,14587,22,10279,2006-09-01,2999-12-31
"55_A.ADM3",55,Municipality,Eglisau,Eglisau,Eglisau,Eglisau,false,false,false,true,false,false,false,false,12168,1,10081,1960-01-01,2999-12-31
"5754_A.ADM3",5754,Municipality,Juriens,Juriens,Juriens,Juriens,false,false,false,true,false,false,false,false,14643,22,10276,2006-09-01,2999-12-31
"555_A.ADM3",555,Municipality,Zauggenried,Zauggenried,Zauggenried,Zauggenried,false,false,false,true,false,false,false,false,15134,2,10288,2010-01-01,2013-12-31
"4311_A.ADM3",4311,Municipality,Leibstadt,Leibstadt,Leibstadt,Leibstadt,false,false,false,true,false,false,false,false,12694,19,10016,1960-01-01,2999-12-31
"3025_A.ADM3",3025,Municipality,Trogen,Trogen,Trogen,Trogen,false,false,false,true,false,false,false,false,10895,15,10098,1960-01-01,2999-12-31
"6179_A.ADM3",6179,Municipality,Mörel,Mörel,Mörel,Mörel,false,false,false,true,false,false,false,false,12351,23,10125,1960-01-01,2008-12-31
"5232_A.ADM3",5232,Municipality,Vezio,Vezio,Vezio,Vezio,false,false,false,true,false,false,false,false,10864,21,10003,1960-01-01,2005-03-12
"5653_A.ADM3",5653,Municipality,Vufflens-le-Château,Vufflens-le-Château,Vufflens-le-Château,Vufflens-le-Château,false,false,false,true,false,false,false,false,14907,22,10279,2006-09-01,2999-12-31
"3806_A.ADM3",3806,Municipality,Cauco,Cauco,Cauco,Cauco,false,false,false,true,false,false,false,false,14287,18,10262,2001-01-01,2014-12-31
"6009_A.ADM3",6009,Municipality,Simplon,Simplon,Simplon,Simplon,false,false,false,true,false,false,false,false,12984,23,10035,1960-01-01,2999-12-31
"6180_A.ADM3",6180,Municipality,Ried-Mörel,Ried-Mörel,Ried-Mörel,Ried-Mörel,false,false,false,true,false,false,false,false,13760,23,10125,1994-01-01,2003-10-31
"884_A.ADM3",884,Municipality,Toffen,Toffen,Toffen,Toffen,false,false,false,true,false,false,false,false,15307,2,10288,2010-01-01,2999-12-31
"2920_A.ADM3",2920,Municipality,Thayngen,Thayngen,Thayngen,Thayngen,false,false,false,true,false,false,false,false,14948,14,10090,2009-01-01,2999-12-31
"3666_A.ADM3",3666,Municipality,Sarn,Sarn,Sarn,Sarn,false,false,false,true,false,false,false,false,14225,18,10259,2001-01-01,2009-12-31
"6263_A.ADM3",6263,Municipality,Grimisuat,Grimisuat,Grimisuat,Grimisuat,false,false,false,true,false,false,false,false,12094,23,10179,1960-01-01,2999-12-31
"1847_A.ADM2",1847,District,Region Moesa,Region Moesa,Region Moesa,Region Moesa,false,false,true,false,false,false,false,false,10313,18,10313,2017-01-01,2999-12-31
"2258_A.ADM3",2258,Municipality,Fräschels,Fräschels,Fräschels,Fräschels,false,false,false,true,false,false,false,false,11969,10,10103,1960-01-01,2999-12-31
"5191_A.ADM3",5191,Municipality,Lugaggia,Lugaggia,Lugaggia,Lugaggia,false,false,false,true,false,false,false,false,12721,21,10003,1960-01-01,2008-04-19
"1035_A.ADM3",1035,Municipality,Mosen,Mosen,Mosen,Mosen,false,false,false,true,false,false,false,false,12381,3,10065,1960-01-01,2008-12-31
"89_A.ADM3",89,Municipality,Niederglatt,Niederglatt,Niederglatt,Niederglatt,false,false,false,true,false,false,false,false,12534,1,10080,1960-01-01,2999-12-31
"5605_A.ADM3",5605,Municipality,Grandvaux,Grandvaux,Grandvaux,Grandvaux,false,false,false,true,false,false,false,false,14724,22,10278,2006-09-01,2011-06-30
"2143_A.ADM3",2143,Municipality,Morlon,Morlon,Morlon,Morlon,false,false,false,true,false,false,false,false,12369,10,10105,1960-01-01,2999-12-31
"4913_A.ADM3",4913,Municipality,Hessenreuti,Hessenreuti,Hessenreuti,Hessenreuti,false,false,false,true,false,false,false,false,12315,20,10008,1960-01-01,1994-12-31
"3711_A.ADM3",3711,Municipality,Rongellen,Rongellen,Rongellen,Rongellen,false,false,false,true,false,false,false,false,15991,18,10317,2017-01-01,2999-12-31
"575_A.ADM3",575,Municipality,Därligen,Därligen,Därligen,Därligen,false,false,false,true,false,false,false,false,15148,2,10292,2010-01-01,2999-12-31
"5075_A.ADM3",5075,Municipality,Osco,Osco,Osco,Osco,false,false,false,true,false,false,false,false,13130,21,10005,1960-01-01,2012-03-31
"6607_A.ADM3",6607,Municipality,Bernex,Bernex,Bernex,Bernex,false,false,false,true,false,false,false,false,11853,25,10187,1960-01-01,2999-12-31
"131_A.ADM3",131,Municipality,Adliswil,Adliswil,Adliswil,Adliswil,false,false,false,true,false,false,false,false,11745,1,10078,1960-01-01,2999-12-31
"5645_A.ADM3",5645,Municipality,Romanel-sur-Morges,Romanel-sur-Morges,Romanel-sur-Morges,Romanel-sur-Morges,false,false,false,true,false,false,false,false,14606,22,10279,2006-09-01,2999-12-31
"4165_A.ADM3",4165,Municipality,Gipf-Oberfrick,Gipf-Oberfrick,Gipf-Oberfrick,Gipf-Oberfrick,false,false,false,true,false,false,false,false,12065,19,10021,1960-01-01,2999-12-31
"295_A.ADM3",295,Municipality,Horgen,Horgen,Horgen,Horgen,false,false,false,true,false,false,false,false,16080,1,10078,2018-01-01,2999-12-31
"2227_A.ADM2",2227,District,District de Morges,District de Morges,District de Morges,District de Morges,false,false,true,false,false,false,false,false,10279,22,10279,2006-09-01,2999-12-31
"5711_A.ADM3",5711,Municipality,Commugny,Commugny,Commugny,Commugny,false,false,false,true,false,false,false,false,14799,22,10280,2006-09-01,2999-12-31
"215_A.ADM2",215,District,District de la Neuveville,District de la Neuveville,District de la Neuveville,District de la Neuveville,false,false,true,false,false,false,false,false,10241,2,10241,1994-01-01,2009-12-31
"5409_A.ADM3",5409,Municipality,Ollon,Ollon,Ollon,Ollon,false,false,false,true,false,false,false,false,14663,22,10273,2006-09-01,2999-12-31
"5320_A.ADM3",5320,Municipality,Peccia,Peccia,Peccia,Peccia,false,false,false,true,false,false,false,false,13125,21,10042,1960-01-01,2004-04-03
"5830_A.ADM3",5830,Municipality,Villarzel,Villarzel,Villarzel,Villarzel,false,false,false,true,false,false,false,false,14542,22,10274,2006-09-01,2999-12-31
"2174_A.ADM3",2174,Municipality,Avry,Avry,Avry,Avry,false,false,false,true,false,false,false,false,14143,10,10104,2001-01-01,2999-12-31
"4184_A.ADM3",4184,Municipality,Mettauertal,Mettauertal,Mettauertal,Mettauertal,false,false,false,true,false,false,false,false,15388,19,10021,2010-01-01,2999-12-31
"5633_A.ADM3",5633,Municipality,Echandens,Echandens,Echandens,Echandens,false,false,false,true,false,false,false,false,14718,22,10279,2006-09-01,2999-12-31
"902_A.ADM3",902,Municipality,Langnau im Emmental,Langnau im Emmental,Langnau im Emmental,Langnau im Emmental,false,false,false,true,false,false,false,false,15312,2,10287,2010-01-01,2999-12-31
"2531_A.ADM3",2531,Municipality,Steinhof,Steinhof,Steinhof,Steinhof,false,false,false,true,false,false,false,false,13740,11,10232,1991-01-01,2011-12-31
"4194_A.ADM3",4194,Municipality,Dintikon,Dintikon,Dintikon,Dintikon,false,false,false,true,false,false,false,false,11566,19,10020,1960-01-01,2999-12-31
"4302_A.ADM3",4302,Municipality,Böbikon,Böbikon,Böbikon,Böbikon,false,false,false,true,false,false,false,false,11814,19,10016,1960-01-01,2021-12-31
"2851_A.ADM3",2851,Municipality,Kilchberg (BL),Kilchberg (BL),Kilchberg (BL),Kilchberg (BL),false,false,false,true,false,false,false,false,13790,13,10238,1994-01-01,2999-12-31
"248_A.ADM3",248,Municipality,Uitikon,Uitikon,Uitikon,Uitikon,false,false,false,true,false,false,false,false,13696,1,10229,1990-01-01,2999-12-31
"5221_A.ADM3",5221,Municipality,Savosa,Savosa,Savosa,Savosa,false,false,false,true,false,false,false,false,13059,21,10003,1960-01-01,2999-12-31
"2005_A.ADM3",2005,Municipality,Châbles,Châbles,Châbles,Châbles,false,false,false,true,false,false,false,false,11394,10,10107,1960-01-01,2016-12-31
"468_A.ADM3",468,Municipality,Develier,Develier,Develier,Develier,false,false,false,true,false,false,false,false,10993,2,10145,1960-01-01,1978-12-31
"1401_A.ADM3",1401,Municipality,Alpnach,Alpnach,Alpnach,Alpnach,false,false,false,true,false,false,false,false,11753,6,10070,1960-01-01,2999-12-31
"4301_A.ADM3",4301,Municipality,Baldingen,Baldingen,Baldingen,Baldingen,false,false,false,true,false,false,false,false,11706,19,10016,1960-01-01,2021-12-31
"4821_A.ADM3",4821,Municipality,Hüttwilen,Hüttwilen,Hüttwilen,Hüttwilen,false,false,false,true,false,false,false,false,15455,20,10294,2011-01-01,2999-12-31
"3951_A.ADM3",3951,Municipality,Fläsch,Fläsch,Fläsch,Fläsch,false,false,false,true,false,false,false,false,16032,18,10311,2017-01-01,2999-12-31
"6248_A.ADM3",6248,Municipality,Sierre,Sierre,Sierre,Sierre,false,false,false,true,false,false,false,false,13227,23,10178,1972-10-01,2999-12-31
"2324_A.ADM3",2324,Municipality,Bouloz,Bouloz,Bouloz,Bouloz,false,false,false,true,false,false,false,false,11836,10,10101,1960-01-01,2003-12-31
"868_A.ADM3",868,Municipality,Jaberg,Jaberg,Jaberg,Jaberg,false,false,false,true,false,false,false,false,15292,2,10288,2010-01-01,2999-12-31
"6201_A.ADM3",6201,Municipality,Unterbäch,Unterbäch,Unterbäch,Unterbäch,false,false,false,true,false,false,false,false,10860,23,10125,1960-01-01,2999-12-31
"5729_A.ADM3",5729,Municipality,Tannay,Tannay,Tannay,Tannay,false,false,false,true,false,false,false,false,14897,22,10280,2006-09-01,2999-12-31
"2312_A.ADM2",2312,District,District de Sion,District de Sion,District de Sion,District de Sion,false,false,true,false,false,false,false,false,10179,23,10179,1960-01-01,2999-12-31
"1215_A.ADM4",1215,Residential Area,Hirzbrunnen,Hirzbrunnen,Hirzbrunnen,Hirzbrunnen,false,false,false,false,true,false,false,false,1215,12,,1948-01-01,2999-12-31
"2327_A.ADM3",2327,Municipality,Fiaugères,Fiaugères,Fiaugères,Fiaugères,false,false,false,true,false,false,false,false,11984,10,10101,1960-01-01,2003-12-31
"5654_A.ADM3",5654,Municipality,Vullierens,Vullierens,Vullierens,Vullierens,false,false,false,true,false,false,false,false,14901,22,10279,2006-09-01,2999-12-31
"5254_A.ADM3",5254,Municipality,Mendrisio,Mendrisio,Mendrisio,Mendrisio,false,false,false,true,false,false,false,false,15630,21,10002,2013-04-14,2999-12-31
"3422_A.ADM3",3422,Municipality,Niederbüren,Niederbüren,Niederbüren,Niederbüren,false,false,false,true,false,false,false,false,14459,17,10268,2003-01-01,2999-12-31
"2030_A.ADM3",2030,Municipality,Montborget,Montborget,Montborget,Montborget,false,false,false,true,false,false,false,false,11366,10,10107,1960-01-01,1980-12-31
"5862_A.ADM3",5862,Municipality,Tartegnin,Tartegnin,Tartegnin,Tartegnin,false,false,false,true,false,false,false,false,14894,22,10280,2006-09-01,2999-12-31
"681_A.ADM3",681,Municipality,Belprahon,Belprahon,Belprahon,Belprahon,false,false,false,true,false,false,false,false,15206,2,10283,2010-01-01,2999-12-31
"1107_A.ADM2",1107,District,Bezirk Lebern,Bezirk Lebern,Bezirk Lebern,Bezirk Lebern,false,false,true,false,false,false,false,false,10097,11,10097,1960-01-01,2999-12-31
"6791_A.ADM3",6791,Municipality,Fregiécourt,Fregiécourt,Fregiécourt,Fregiécourt,false,false,false,true,false,false,false,false,13338,26,10226,1979-01-01,2008-12-31
"6177_A.ADM3",6177,Municipality,Grengiols,Grengiols,Grengiols,Grengiols,false,false,false,true,false,false,false,false,12079,23,10125,1960-01-01,2999-12-31
"4255_A.ADM3",4255,Municipality,Mumpf,Mumpf,Mumpf,Mumpf,false,false,false,true,false,false,false,false,12355,19,10018,1960-01-01,2999-12-31
"4554_A.ADM3",4554,Municipality,Guntershausen bei Aadorf,Guntershausen bei Aadorf,Guntershausen bei Aadorf,Guntershausen bei Aadorf,false,false,false,true,false,false,false,false,11927,20,10012,1960-01-01,1995-12-31
"153_A.ADM3",153,Municipality,Hombrechtikon,Hombrechtikon,Hombrechtikon,Hombrechtikon,false,false,false,true,false,false,false,false,12143,1,10077,1960-01-01,2999-12-31
"2252_A.ADM3",2252,Municipality,Cournillens,Cournillens,Cournillens,Cournillens,false,false,false,true,false,false,false,false,11834,10,10103,1960-01-01,1996-12-31
"2912_A.ADM3",2912,Municipality,Barzheim,Barzheim,Barzheim,Barzheim,false,false,false,true,false,false,false,false,11691,14,10090,1960-01-01,2003-12-31
"3342_A.ADM3",3342,Municipality,Eschenbach (SG),Eschenbach (SG),Eschenbach (SG),Eschenbach (SG),false,false,false,true,false,false,false,false,15606,17,10270,2013-01-01,2999-12-31
"3111_A.ADM3",3111,Municipality,Oberegg,Oberegg,Oberegg,Oberegg,false,false,false,true,false,false,false,false,14102,16,10252,1997-01-01,2999-12-31
"5656_A.ADM3",5656,Municipality,Hautemorges,Hautemorges,Hautemorges,Hautemorges,false,false,false,true,false,false,false,false,16612,22,10279,2021-07-01,2999-12-31
"5402_A.ADM3",5402,Municipality,Bex,Bex,Bex,Bex,false,false,false,true,false,false,false,false,14541,22,10273,2006-09-01,2999-12-31
"2516_A.ADM3",2516,Municipality,Deitingen,Deitingen,Deitingen,Deitingen,false,false,false,true,false,false,false,false,13725,11,10232,1991-01-01,2999-12-31
"6010_A.ADM3",6010,Municipality,Termen,Termen,Termen,Termen,false,false,false,true,false,false,false,false,10560,23,10035,1960-01-01,2999-12-31
"6619_A.ADM3",6619,Municipality,Corsier (GE),Corsier (GE),Corsier (GE),Corsier (GE),false,false,false,true,false,false,false,false,11569,25,10187,1960-01-01,2999-12-31
"5394_A.ADM3",5394,Municipality,C'za Capriasca/Lugano,C'za Capriasca/Lugano,C'za Capriasca/Lugano,C'za Capriasca/Lugano,false,false,false,true,false,false,false,false,15629,21,10003,2013-04-14,2999-12-31
"4763_A.ADM3",4763,Municipality,Horben,Horben,Horben,Horben,false,false,false,true,false,false,false,false,12202,20,10010,1960-01-01,1996-12-31
"201_A.ADM2",201,District,Amtsbezirk Aarberg,Amtsbezirk Aarberg,Amtsbezirk Aarberg,Amtsbezirk Aarberg,false,false,true,false,false,false,false,false,10073,2,10073,1960-01-01,2009-12-31
"133_A.ADM3",133,Municipality,Horgen,Horgen,Horgen,Horgen,false,false,false,true,false,false,false,false,12203,1,10078,1960-01-01,2017-12-31
"1346_A.ADM3",1346,Municipality,Schübelbach,Schübelbach,Schübelbach,Schübelbach,false,false,false,true,false,false,false,false,12968,5,10096,1960-01-01,2999-12-31
"924_A.ADM3",924,Municipality,Eriz,Eriz,Eriz,Eriz,false,false,false,true,false,false,false,false,15323,2,10289,2010-01-01,2999-12-31
